city,locality,property_type,bhk,area_sqft,bathrooms,balcony,price_inr,price_per_sqft,data_source,record_type
Kolkata,"SHANTONEER APARTMENT BELGHARIA,Verner Lane, Belghoria",Apartment,2,907,3,1,3200000,3528.11,India real-estate dataset (uploaded),real_dataset
Kolkata,"Fartabad, Garia",Apartment,2,630,2,1,2500000,3968.25,India real-estate dataset (uploaded),real_dataset
Kolkata,"Parnasree, Behala",House,8,2450,4,1,10000000,4081.63,India real-estate dataset (uploaded),real_dataset
Kolkata,"Apartment ,Sikdar Para, Behala",Apartment,3,984,3,0,2700000,2743.9,India real-estate dataset (uploaded),real_dataset
Kolkata,"Tk construction ,Madhyamgram",Apartment,1,400,2,1,650000,1625.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"SHYAMALIMA,Nagerbazar",Apartment,2,620,2,1,2000000,3225.81,India real-estate dataset (uploaded),real_dataset
Kolkata,"Hai chai abasan,Block B, Kalyani",Apartment,3,1000,3,0,4200000,4200.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Silpara, Purba Barisha",Apartment,2,900,3,1,2800000,3111.11,India real-estate dataset (uploaded),real_dataset
Kolkata,"Reekjoyoni, Rajarhat",Apartment,2,800,4,0,2240000,2800.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Debangan Nibas,Bonhooghly on BT Road, Baranagar",Apartment,2,818,3,0,3300000,4034.23,India real-estate dataset (uploaded),real_dataset
Kolkata,"Bongaon ,Bangaon",House,5,2600,4,1,7200000,2769.23,India real-estate dataset (uploaded),real_dataset
Kolkata,"Kirti Apartments ,Purbasan, Thakurpukur",Apartment,2,715,2,0,2500000,3496.5,India real-estate dataset (uploaded),real_dataset
Kolkata,"Gilt Apartments sonarpur future engineering college ,Sonarpur",Apartment,1,457,2,1,1461000,3196.94,India real-estate dataset (uploaded),real_dataset
Kolkata,"Gilt apartments beside future engineering college,Sonarpur",Apartment,2,707,2,1,2261000,3198.02,India real-estate dataset (uploaded),real_dataset
Kolkata,"Nandi Bagan, Haltu",Apartment,2,850,3,1,4500000,5294.12,India real-estate dataset (uploaded),real_dataset
Kolkata,"Srijita xi,Bansdroni Government Colony, Bansdroni",Apartment,3,1148,3,1,6000000,5226.48,India real-estate dataset (uploaded),real_dataset
Kolkata,New Town,Apartment,3,1450,3,0,8400000,5793.1,India real-estate dataset (uploaded),real_dataset
Kolkata,"Brindhavan,Bosepukur, Kasba",Apartment,3,1300,3,1,7200000,5538.46,India real-estate dataset (uploaded),real_dataset
Kolkata,"Jagatpur, Baguiati",Apartment,2,985,3,0,6000000,6091.37,India real-estate dataset (uploaded),real_dataset
Kolkata,Ramchandrapur,Apartment,2,1251,3,0,6800000,5435.65,India real-estate dataset (uploaded),real_dataset
Kolkata,"Mohisbathan, Salt Lake City",Apartment,3,1475,3,0,10700000,7254.24,India real-estate dataset (uploaded),real_dataset
Kolkata,Kamalgazi,Apartment,2,930,3,1,3800000,4086.02,India real-estate dataset (uploaded),real_dataset
Kolkata,"Action Area III, New Town",Apartment,2,650,2,0,3050000,4692.31,India real-estate dataset (uploaded),real_dataset
Kolkata,"Hatiara, Rajarhat",Apartment,3,1499,3,0,9500000,6337.56,India real-estate dataset (uploaded),real_dataset
Kolkata,"Jagadishpur, Rajarhat",Apartment,3,1077,3,0,6500000,6035.28,India real-estate dataset (uploaded),real_dataset
Kolkata,New Town,Apartment,3,1386,3,0,7500000,5411.26,India real-estate dataset (uploaded),real_dataset
Kolkata,"Jagadishpur, Rajarhat",Apartment,3,1300,3,0,9000000,6923.08,India real-estate dataset (uploaded),real_dataset
Kolkata,"Mohisbathan, Salt Lake City",Apartment,2,1090,3,0,7600000,6972.48,India real-estate dataset (uploaded),real_dataset
Kolkata,"Srijoni Housing, Madhyamgram",Apartment,2,664,2,1,4800000,7228.92,India real-estate dataset (uploaded),real_dataset
Kolkata,"Sharada Pally, Rahara",Apartment,2,970,3,1,4500000,4639.18,India real-estate dataset (uploaded),real_dataset
Kolkata,Tiljala,Apartment,3,1600,3,0,13000000,8125.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Daulatpur, Pailan",Apartment,2,760,2,1,4600000,6052.63,India real-estate dataset (uploaded),real_dataset
Kolkata,"Majarhati, New Town",Apartment,3,1360,3,1,9600000,7058.82,India real-estate dataset (uploaded),real_dataset
Kolkata,"Math Bagan, Sodepur",Apartment,2,810,3,1,4000000,4938.27,India real-estate dataset (uploaded),real_dataset
Kolkata,New Town,Apartment,3,1880,3,1,20500000,10904.26,India real-estate dataset (uploaded),real_dataset
Kolkata,"Chowhati Battola Bazar, Rajpur",Apartment,2,915,3,0,3400000,3715.85,India real-estate dataset (uploaded),real_dataset
Kolkata,Barasat,Apartment,3,1522,3,0,4400000,2890.93,India real-estate dataset (uploaded),real_dataset
Kolkata,"Bonhooghly on BT Road, Baranagar",Apartment,2,589,2,1,6000000,10186.76,India real-estate dataset (uploaded),real_dataset
Kolkata,Madhyamgram,Apartment,0,376,1,1,2500000,6648.94,India real-estate dataset (uploaded),real_dataset
Kolkata,"Kulinpara, Khardah",Apartment,2,552,2,1,2700000,4891.3,India real-estate dataset (uploaded),real_dataset
Kolkata,"Gopalpur Gram, Rajarhat",Apartment,2,765,2,1,3300000,4313.73,India real-estate dataset (uploaded),real_dataset
Kolkata,Tangra,Apartment,3,2150,4,1,38500000,17906.98,India real-estate dataset (uploaded),real_dataset
Kolkata,"Natunpara, Baruipur",Apartment,1,695,2,1,3200000,4604.32,India real-estate dataset (uploaded),real_dataset
Kolkata,"Amarabati, Sodepur",Apartment,2,994,3,0,5000000,5030.18,India real-estate dataset (uploaded),real_dataset
Kolkata,"Parbangla, Mahheshtala",Apartment,3,1236,3,1,4800000,3883.5,India real-estate dataset (uploaded),real_dataset
Kolkata,Harinavi,Apartment,3,1200,3,0,3900000,3250.0,India real-estate dataset (uploaded),real_dataset
Kolkata,Harinavi,Apartment,3,1200,3,1,3900000,3250.0,India real-estate dataset (uploaded),real_dataset
Kolkata,Tangra,Apartment,3,1500,3,1,11500000,7666.67,India real-estate dataset (uploaded),real_dataset
Kolkata,"Ramchandrapur, Narendrapur",Apartment,3,1505,3,1,6500000,4318.94,India real-estate dataset (uploaded),real_dataset
Kolkata,"Natunpara, Baruipur",Apartment,2,1152,3,0,9500000,8246.53,India real-estate dataset (uploaded),real_dataset
Kolkata,Rajarhat,Apartment,2,870,3,0,4500000,5172.41,India real-estate dataset (uploaded),real_dataset
Kolkata,"Bonhooghly on BT Road, Baranagar",Apartment,3,1290,3,0,7600000,5891.47,India real-estate dataset (uploaded),real_dataset
Kolkata,"Jagatpur, Baguiati",Apartment,3,1343,3,0,8000000,5956.81,India real-estate dataset (uploaded),real_dataset
Kolkata,"Natunpara, Baruipur",Apartment,1,695,2,0,3090000,4446.04,India real-estate dataset (uploaded),real_dataset
Kolkata,Vedic Village,Villa,3,1365,3,0,4800000,3516.48,India real-estate dataset (uploaded),real_dataset
Kolkata,Patipukur,Apartment,3,1287,3,1,7080000,5501.17,India real-estate dataset (uploaded),real_dataset
Kolkata,"Fartabad, Garia",Apartment,2,1031,3,1,4900000,4752.67,India real-estate dataset (uploaded),real_dataset
Kolkata,"Bardhanpalli, Joka",Apartment,4,2000,5,1,6500000,3250.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Jagadishpur, Rajarhat",Apartment,3,1400,3,1,8200000,5857.14,India real-estate dataset (uploaded),real_dataset
Kolkata,"Jagatpur, Baguiati",Apartment,2,1164,3,1,5800000,4982.82,India real-estate dataset (uploaded),real_dataset
Kolkata,"Hatiara, Rajarhat",Apartment,2,1164,3,0,5800000,4982.82,India real-estate dataset (uploaded),real_dataset
Kolkata,"Bonhooghly on BT Road, Baranagar",Apartment,3,1395,3,0,9000000,6451.61,India real-estate dataset (uploaded),real_dataset
Kolkata,"Bonhooghly on BT Road, Baranagar",Apartment,2,1014,3,0,6400000,6311.64,India real-estate dataset (uploaded),real_dataset
Kolkata,"Parbangla, Mahheshtala",Apartment,3,1377,3,0,3500000,2541.76,India real-estate dataset (uploaded),real_dataset
Kolkata,"Bonhooghly on BT Road, Dunlop",Apartment,2,1014,3,1,6800000,6706.11,India real-estate dataset (uploaded),real_dataset
Kolkata,"Sharada Pally, Rahara",Apartment,1,640,2,1,2150000,3359.38,India real-estate dataset (uploaded),real_dataset
Kolkata,Barasat,Apartment,3,900,3,1,2300000,2555.56,India real-estate dataset (uploaded),real_dataset
Kolkata,Patipukur,Apartment,3,1287,3,0,7079000,5500.39,India real-estate dataset (uploaded),real_dataset
Kolkata,Patipukur,Apartment,3,1287,3,0,7079000,5500.39,India real-estate dataset (uploaded),real_dataset
Kolkata,Jagatipota,Apartment,2,1054,3,0,7000000,6641.37,India real-estate dataset (uploaded),real_dataset
Kolkata,"Chowhati Battola Bazar, Rajpur",Apartment,2,999,3,0,2750000,2752.75,India real-estate dataset (uploaded),real_dataset
Kolkata,"Chowhati Battola Bazar, Rajpur",Apartment,2,999,3,1,2800000,2802.8,India real-estate dataset (uploaded),real_dataset
Kolkata,Teghoria,Apartment,2,872,3,0,3999000,4586.01,India real-estate dataset (uploaded),real_dataset
Kolkata,"Chowhati Battola Bazar, Rajpur",Apartment,3,1166,3,1,3600000,3087.48,India real-estate dataset (uploaded),real_dataset
Kolkata,"2 BHK Flats In New town,Chakpachuria, New Town",Apartment,2,882,3,0,4307000,4883.22,India real-estate dataset (uploaded),real_dataset
Kolkata,"Lake road,Manoharpukur, Kalighat",Apartment,3,1350,3,1,11500000,8518.52,India real-estate dataset (uploaded),real_dataset
Kolkata,"Mahajati Nagar, Birati",Apartment,2,991,3,0,5200000,5247.23,India real-estate dataset (uploaded),real_dataset
Kolkata,"Joy Hind Polly ,Anandapuri, Barrackpore",Apartment,2,890,3,0,4600000,5168.54,India real-estate dataset (uploaded),real_dataset
Kolkata,"Swasti Nagar, Panihati",Apartment,2,788,2,0,3670000,4657.36,India real-estate dataset (uploaded),real_dataset
Kolkata,"1B live corner nayabad,Chit Kalikapur, Mukundapur",Apartment,2,770,2,1,3000000,3896.1,India real-estate dataset (uploaded),real_dataset
Kolkata,"Noapara, Barasat",Apartment,2,802,3,1,2500000,3117.21,India real-estate dataset (uploaded),real_dataset
Kolkata,"Mahajati Nagar, Birati",Apartment,3,1200,3,1,3300000,2750.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Rajendra Prasad Colony, Tollygunge",Apartment,3,1360,3,1,9000000,6617.65,India real-estate dataset (uploaded),real_dataset
Kolkata,"Hati Bagan, Shyambazar",Apartment,3,1525,3,1,13000000,8524.59,India real-estate dataset (uploaded),real_dataset
Kolkata,"Aster morya more avenue,Sangati Colony, Netaji Nagar",Apartment,3,1050,3,1,7000000,6666.67,India real-estate dataset (uploaded),real_dataset
Kolkata,"Bahiragath Colony, South Dum Dum",Apartment,3,1300,3,0,4600000,3538.46,India real-estate dataset (uploaded),real_dataset
Kolkata,"Chowhati Battola Bazar, Rajpur",Apartment,2,999,3,1,3000000,3003.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"RADHE KRISHNA APARTMENT,Ghosh Para, Keshtopur",Apartment,3,1200,3,0,3500000,2916.67,India real-estate dataset (uploaded),real_dataset
Kolkata,"Parnasree, Behala",Apartment,2,700,2,1,4000000,5714.29,India real-estate dataset (uploaded),real_dataset
Kolkata,"Chowhati Battola Bazar, Rajpur",Apartment,3,1166,3,0,3500000,3001.72,India real-estate dataset (uploaded),real_dataset
Kolkata,"Pratiraksha Nagar, Birati",Apartment,2,883,3,0,5100000,5775.76,India real-estate dataset (uploaded),real_dataset
Kolkata,"Noapara, Barasat",Apartment,2,750,2,1,2609000,3478.67,India real-estate dataset (uploaded),real_dataset
Kolkata,"Amarpalli, South Dum Dum",Apartment,3,1583,3,0,7500000,4737.84,India real-estate dataset (uploaded),real_dataset
Kolkata,"Ramchandrapur, Narendrapur",Apartment,3,1145,3,0,4500000,3930.13,India real-estate dataset (uploaded),real_dataset
Kolkata,"Noapara, Barasat",Apartment,2,890,3,0,2400000,2696.63,India real-estate dataset (uploaded),real_dataset
Kolkata,New Town,Apartment,2,970,3,0,8000000,8247.42,India real-estate dataset (uploaded),real_dataset
Kolkata,"Sukhpally, Haltu",Apartment,3,1050,3,1,5200000,4952.38,India real-estate dataset (uploaded),real_dataset
Kolkata,"Nandan,Nandan Kanan, Santoshpur",Apartment,3,1220,3,1,6500000,5327.87,India real-estate dataset (uploaded),real_dataset
Kolkata,"Sarojini Kutir,Desh Bandhu Nagar, Baguiati",Apartment,3,1250,3,1,4200000,3360.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Action Area I, New Town",Apartment,3,1336,3,1,7500000,5613.77,India real-estate dataset (uploaded),real_dataset
Kolkata,"Gopalpur Gram, Rajarhat",Apartment,2,1180,3,0,5600000,4745.76,India real-estate dataset (uploaded),real_dataset
Kolkata,"Tripura sundari apartment,Banerjee Para, Boral",Apartment,2,850,3,1,4000000,4705.88,India real-estate dataset (uploaded),real_dataset
Kolkata,"Joyram Appartment,Amarabati, Sodepur",Apartment,2,665,2,1,2200000,3308.27,India real-estate dataset (uploaded),real_dataset
Kolkata,"Ramchandrapur, Narendrapur",Apartment,3,1400,3,1,5500000,3928.57,India real-estate dataset (uploaded),real_dataset
Kolkata,"Panchanan Tala, Behala",Apartment,2,1000,3,0,4950000,4950.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Bandhabnagar, South Dum Dum",Apartment,2,700,2,0,2080000,2971.43,India real-estate dataset (uploaded),real_dataset
Kolkata,"Siddha Galaxia Phase 2,Jagatpur, Baguiati",Apartment,2,1040,3,0,7000000,6730.77,India real-estate dataset (uploaded),real_dataset
Kolkata,"Dutta Bagan, Paikpara",Apartment,2,595,2,1,3200000,5378.15,India real-estate dataset (uploaded),real_dataset
Kolkata,"Fartabad, Garia",Apartment,2,720,2,1,2300000,3194.44,India real-estate dataset (uploaded),real_dataset
Kolkata,"Chowhati Battola Bazar, Rajpur",Apartment,3,1156,3,1,4000000,3460.21,India real-estate dataset (uploaded),real_dataset
Kolkata,"Fartabad, Garia",Apartment,2,1135,3,1,5000000,4405.29,India real-estate dataset (uploaded),real_dataset
Kolkata,"Greater Bakul Bithi, Thakurpukur",Apartment,2,850,3,0,3500000,4117.65,India real-estate dataset (uploaded),real_dataset
Kolkata,"Khalisha Kota, Birati",Apartment,3,1458,3,0,7500000,5144.03,India real-estate dataset (uploaded),real_dataset
Kolkata,"Shova Apartments,Madhyamgram",Apartment,3,1850,3,1,5600000,3027.03,India real-estate dataset (uploaded),real_dataset
Kolkata,"SKYLARK 3,Jaiprakash Nagar, Khardah",Apartment,2,840,3,0,3300000,3928.57,India real-estate dataset (uploaded),real_dataset
Kolkata,"Kendriya vihar phase 2 Kolkata,Khalisha Kota, Birati",Apartment,3,1458,3,1,7600000,5212.62,India real-estate dataset (uploaded),real_dataset
Kolkata,"Lake Terrace, Ballygunge",Apartment,3,1640,3,1,22500000,13719.51,India real-estate dataset (uploaded),real_dataset
Kolkata,"Dakshin Jagatdal, Narendrapur",Apartment,3,1012,3,0,4500000,4446.64,India real-estate dataset (uploaded),real_dataset
Kolkata,"Baliya, Garia",Apartment,3,956,3,1,4800000,5020.92,India real-estate dataset (uploaded),real_dataset
Kolkata,"Nataraj 2,Fartabad, Garia",Apartment,3,1111,3,0,4000000,3600.36,India real-estate dataset (uploaded),real_dataset
Kolkata,Sonarpur,Apartment,3,1211,3,1,5000000,4128.82,India real-estate dataset (uploaded),real_dataset
Kolkata,"Kulia, Beliaghata",Apartment,3,1500,3,1,13000000,8666.67,India real-estate dataset (uploaded),real_dataset
Kolkata,"Pal Para, Mahheshtala",Apartment,2,712,2,1,3000000,4213.48,India real-estate dataset (uploaded),real_dataset
Kolkata,"Action Area I, New Town",Apartment,3,1500,3,0,8500000,5666.67,India real-estate dataset (uploaded),real_dataset
Kolkata,"Arjunpur, Kaikhali",Apartment,2,915,3,0,3900000,4262.3,India real-estate dataset (uploaded),real_dataset
Kolkata,New Town,Apartment,3,1100,3,1,13000000,11818.18,India real-estate dataset (uploaded),real_dataset
Kolkata,"building behala,Sikdar Para, Behala",Apartment,2,800,4,0,4500000,5625.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Swapnamanjil,Adipally, Santoshpur",Apartment,2,970,3,0,3200000,3298.97,India real-estate dataset (uploaded),real_dataset
Kolkata,Narendrapur,Apartment,3,1530,3,1,6300000,4117.65,India real-estate dataset (uploaded),real_dataset
Kolkata,"UDAYAN PALLY, Keshtopur",Apartment,3,1350,3,0,6350000,4703.7,India real-estate dataset (uploaded),real_dataset
Kolkata,"Shivam,Biswanath Colony, Sinthi",Apartment,2,1000,3,0,4500000,4500.0,India real-estate dataset (uploaded),real_dataset
Kolkata,Narendrapur,Apartment,3,1530,3,1,6300000,4117.65,India real-estate dataset (uploaded),real_dataset
Kolkata,"Bratachari Gram, Joka",Apartment,3,1200,3,1,5000000,4166.67,India real-estate dataset (uploaded),real_dataset
Kolkata,"Chowhati, Rajpur",Apartment,1,600,2,0,1700000,2833.33,India real-estate dataset (uploaded),real_dataset
Kolkata,"Rajendra Prasad Colony, Tollygunge",Apartment,3,1360,3,1,9000000,6617.65,India real-estate dataset (uploaded),real_dataset
Kolkata,"Fartabad, Garia",Apartment,2,802,3,0,3600000,4488.78,India real-estate dataset (uploaded),real_dataset
Kolkata,"APC ROAD ABASAN,Fariapukur, Shyambazar",Apartment,3,1550,3,0,12500000,8064.52,India real-estate dataset (uploaded),real_dataset
Kolkata,"Promoter,Verner Lane, Belghoria",Apartment,2,930,3,0,4500000,4838.71,India real-estate dataset (uploaded),real_dataset
Kolkata,Rajarhat,Apartment,2,864,3,0,5400000,6250.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Amarabati, Sodepur",Apartment,2,960,3,0,3800000,3958.33,India real-estate dataset (uploaded),real_dataset
Kolkata,"Chowhati Battola Bazar, Rajpur",Apartment,3,1140,3,1,4000000,3508.77,India real-estate dataset (uploaded),real_dataset
Kolkata,"Sahapur, New Alipore",Apartment,3,1575,3,0,10000000,6349.21,India real-estate dataset (uploaded),real_dataset
Kolkata,"Krishnapur, Keshtopur",Apartment,3,934,3,0,4700000,5032.12,India real-estate dataset (uploaded),real_dataset
Kolkata,"Palpara, Baranagar",Apartment,3,1200,3,0,5800000,4833.33,India real-estate dataset (uploaded),real_dataset
Kolkata,"Purba Diganta, Santoshpur",Apartment,2,1467,3,1,4100000,2794.82,India real-estate dataset (uploaded),real_dataset
Kolkata,"Chhayaneer Apartments,Golf Gardens, Tollygunge",Apartment,2,854,3,1,5500000,6440.28,India real-estate dataset (uploaded),real_dataset
Kolkata,"Rajendra Prasad Colony, Tollygunge",Apartment,2,914,3,1,4800000,5251.64,India real-estate dataset (uploaded),real_dataset
Kolkata,"Malir Bagan, Paschim Barisha",Apartment,0,840,3,0,3024000,3600.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Chowdhary Para, Rahara",Apartment,2,1100,3,1,3200000,2909.09,India real-estate dataset (uploaded),real_dataset
Kolkata,"Amarabati, Sodepur",Apartment,2,840,3,1,6000000,7142.86,India real-estate dataset (uploaded),real_dataset
Kolkata,"Airport City Phase,Airport Area Barrackpore, Barrackpore",Apartment,3,1220,3,1,7600000,6229.51,India real-estate dataset (uploaded),real_dataset
Kolkata,"White Meadows,Chowhati, Rajpur",Apartment,3,600,2,1,3900000,6500.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Griham Appartment ,Baghbazar",Apartment,2,1145,3,0,7500000,6550.22,India real-estate dataset (uploaded),real_dataset
Kolkata,"Kodalla, Malancha Mahi Nagar",Apartment,2,834,3,0,4500000,5395.68,India real-estate dataset (uploaded),real_dataset
Kolkata,"Modern Park, Santoshpur",Apartment,2,800,1,1,3500000,4375.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"MIG Housing, Tala",Apartment,3,1225,3,0,15000000,12244.9,India real-estate dataset (uploaded),real_dataset
Kolkata,"Urbana,Metropoliton, Tangra",Apartment,4,3528,2,1,50000000,14172.34,India real-estate dataset (uploaded),real_dataset
Kolkata,"Hana Para, Keshtopur",Apartment,3,1225,3,0,7000000,5714.29,India real-estate dataset (uploaded),real_dataset
Kolkata,"Purbasan, Thakurpukur",Apartment,2,894,3,1,4325000,4837.81,India real-estate dataset (uploaded),real_dataset
Kolkata,"Jagatpur, Baguiati",Apartment,2,844,3,0,4800000,5687.2,India real-estate dataset (uploaded),real_dataset
Kolkata,"Panchadeep ,Purbachal, Haltu",Apartment,2,800,6,0,4300000,5375.0,India real-estate dataset (uploaded),real_dataset
Kolkata,Kalikapur,Apartment,2,650,2,1,4000000,6153.85,India real-estate dataset (uploaded),real_dataset
Kolkata,"Shivam Appt,Madhyamgram",Apartment,2,993,3,1,5000000,5035.25,India real-estate dataset (uploaded),real_dataset
Kolkata,"Building at Jidhpur park,Jodhpur Park",Apartment,3,1200,3,0,12000000,10000.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Sukhpally, Haltu",Apartment,2,724,2,1,3850000,5317.68,India real-estate dataset (uploaded),real_dataset
Kolkata,"Diamond City West, Sarsuna",Apartment,2,980,3,1,5500000,5612.24,India real-estate dataset (uploaded),real_dataset
Kolkata,"Krishna Residency,Hana Para, Keshtopur",Apartment,3,1400,3,0,6000000,4285.71,India real-estate dataset (uploaded),real_dataset
Kolkata,New Town,Apartment,3,1377,3,1,17500000,12708.79,India real-estate dataset (uploaded),real_dataset
Kolkata,"Desh Bandhu Nagar, Baguiati",Apartment,6,2625,4,1,15500000,5904.76,India real-estate dataset (uploaded),real_dataset
Kolkata,Kalighat,Apartment,2,1134,3,0,11000000,9700.18,India real-estate dataset (uploaded),real_dataset
Kolkata,"PS Jiva,Kankurgachi",Apartment,0,1490,3,1,24000000,16107.38,India real-estate dataset (uploaded),real_dataset
Kolkata,"Tollygunge Emergency Police Housing Estate, Tollygunge",Apartment,2,900,3,1,6500000,7222.22,India real-estate dataset (uploaded),real_dataset
Kolkata,Mukundapur,Apartment,3,1107,3,0,9500000,8581.75,India real-estate dataset (uploaded),real_dataset
Kolkata,"Socity,Natunpara, Baruipur",Apartment,2,650,2,0,2000000,3076.92,India real-estate dataset (uploaded),real_dataset
Kolkata,"Bangur, Lake Town",Apartment,3,1680,3,1,10000000,5952.38,India real-estate dataset (uploaded),real_dataset
Kolkata,"Roopsaga Appartment,Naskar Bagan, South Dum Dum",Apartment,1,580,2,1,1700000,2931.03,India real-estate dataset (uploaded),real_dataset
Kolkata,"Tarulata apartment ,Dum Dum Park",Apartment,3,1200,3,1,8200000,6833.33,India real-estate dataset (uploaded),real_dataset
Kolkata,"Gopalpur Gram, Rajarhat",Apartment,2,945,3,0,3969000,4200.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Bengal DCL Uttara,New Town",Apartment,2,850,3,0,7000000,8235.29,India real-estate dataset (uploaded),real_dataset
Kolkata,"Gopalpur Gram, Rajarhat",Apartment,2,1172,3,0,6000000,5119.45,India real-estate dataset (uploaded),real_dataset
Kolkata,Kamalgazi,Apartment,2,690,2,1,2500000,3623.19,India real-estate dataset (uploaded),real_dataset
Kolkata,"Anandapally, Garia",Apartment,3,1213,3,1,7500000,6183.02,India real-estate dataset (uploaded),real_dataset
Kolkata,"mayukh appartment,Kamardanga",Apartment,3,1000,3,1,7500000,7500.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"mayukh appartment,Kamardanga",Apartment,2,800,2,1,4000000,5000.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Rani Rashmoni Bagan, Santoshpur",Apartment,2,900,3,0,3800000,4222.22,India real-estate dataset (uploaded),real_dataset
Kolkata,"Space Paradise,Arjunpur, Kaikhali",Apartment,2,1406,3,0,6500000,4623.04,India real-estate dataset (uploaded),real_dataset
Kolkata,"Paschatya Para, Harinavi",Apartment,2,989,3,0,4000000,4044.49,India real-estate dataset (uploaded),real_dataset
Kolkata,"Hatiara, Rajarhat",Apartment,2,973,3,1,4400000,4522.1,India real-estate dataset (uploaded),real_dataset
Kolkata,"Chowhati Battola Bazar, Rajpur",Apartment,3,1189,3,0,5000000,4205.21,India real-estate dataset (uploaded),real_dataset
Kolkata,"Ramchandrapur, Narendrapur",Apartment,3,980,3,0,3800000,3877.55,India real-estate dataset (uploaded),real_dataset
Kolkata,"Gopalpur Gram, Rajarhat",Apartment,2,1124,3,1,3300000,2935.94,India real-estate dataset (uploaded),real_dataset
Kolkata,"Bandhabnagar, South Dum Dum",Apartment,3,1100,3,1,8000000,7272.73,India real-estate dataset (uploaded),real_dataset
Kolkata,"Jagadishpur, Chotto Chandpur",Apartment,2,975,3,0,4500000,4615.38,India real-estate dataset (uploaded),real_dataset
Kolkata,Rajarhat,Apartment,2,930,3,1,4500000,4838.71,India real-estate dataset (uploaded),real_dataset
Kolkata,"Chowhati Battola Bazar, Rajpur",Apartment,3,1194,3,0,4100000,3433.84,India real-estate dataset (uploaded),real_dataset
Kolkata,"Ramchandrapur, Narendrapur",Apartment,2,900,3,1,5400000,6000.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Shreebhumi, Lake Town",Villa,6,1200,3,1,25000000,20833.33,India real-estate dataset (uploaded),real_dataset
Kolkata,"Smart Homes,Jagatpur, Baguiati",Apartment,3,1300,3,0,6500000,5000.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"appertment ,Sikdar Para, Behala",Apartment,2,900,3,1,4500000,5000.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Chit Kalikapur, Mukundapur",Apartment,1,357,1,1,2000000,5602.24,India real-estate dataset (uploaded),real_dataset
Kolkata,Subhasgram,Apartment,2,775,2,0,3000000,3870.97,India real-estate dataset (uploaded),real_dataset
Kolkata,"Mahamaya Tala, Garia",Apartment,3,1360,3,0,10000000,7352.94,India real-estate dataset (uploaded),real_dataset
Kolkata,Kaikhali,Apartment,2,964,3,0,3960000,4107.88,India real-estate dataset (uploaded),real_dataset
Kolkata,Golf Green,Apartment,3,1100,3,0,7500000,6818.18,India real-estate dataset (uploaded),real_dataset
Kolkata,"Ashribad Apartment ,Ramkrishnanagar, Nabapally",Apartment,2,750,2,0,5600000,7466.67,India real-estate dataset (uploaded),real_dataset
Kolkata,"Green Valley,Arjunpur, Kaikhali",Apartment,2,1196,3,0,5200000,4347.83,India real-estate dataset (uploaded),real_dataset
Kolkata,"Nazrul Islam Avenue, Kaikhali",Apartment,2,1346,3,0,6323000,4697.62,India real-estate dataset (uploaded),real_dataset
Kolkata,"Kodalla, Malancha Mahi Nagar",Apartment,3,1020,3,1,5200000,5098.04,India real-estate dataset (uploaded),real_dataset
Kolkata,"PS  White Meadows,Chowhati, Rajpur",Apartment,2,760,2,0,3200000,4210.53,India real-estate dataset (uploaded),real_dataset
Kolkata,"Sahapur, New Alipore",Apartment,2,1034,3,1,6000000,5802.71,India real-estate dataset (uploaded),real_dataset
Kolkata,"Kodalla, Malancha Mahi Nagar",Apartment,2,871,3,1,4300000,4936.85,India real-estate dataset (uploaded),real_dataset
Kolkata,Sonarpur,Apartment,2,805,3,0,3500000,4347.83,India real-estate dataset (uploaded),real_dataset
Kolkata,"PS  Jiva Homes,Kankurgachi",Apartment,3,1600,3,0,16500000,10312.5,India real-estate dataset (uploaded),real_dataset
Kolkata,"Srinagar, Panchpota",Apartment,2,990,3,1,4600000,4646.46,India real-estate dataset (uploaded),real_dataset
Kolkata,Barasat,Apartment,3,1147,3,0,2500000,2179.6,India real-estate dataset (uploaded),real_dataset
Kolkata,"Fortune Square,Jagatpur, Baguiati",Apartment,3,1344,3,0,7500000,5580.36,India real-estate dataset (uploaded),real_dataset
